member_id,eligible_amount,eligible_amount_formatted
0f1a1648-fec0-4765-90d3-70774359a664,10013.72,"KES 10,014"
7b808e44-5425-4461-a8a2-b650ecdf345c,30785.39,"KES 30,785"
deb5b82e-68af-4fab-9ca4-79b0a72b9c26,10056.35,"KES 10,056"
903c490d-5d6f-44c4-8f48-0d2d30200be8,121139.75,"KES 121,140"
17ee17fe-f588-4d87-9f23-9931cb4fb212,21762.27,"KES 21,762"
5abd299b-0360-45f5-95da-35940bbbb970,18431.83,"KES 18,432"
ed9cfb18-a529-437f-9d32-863ed3255d41,48014.8,"KES 48,015"
86e1422d-d1af-4655-89c7-afafd5a27eae,68723.4,"KES 68,723"
54433e10-8492-440c-a84b-f29f59e0dbad,21839.4,"KES 21,839"
9e20d1b9-3214-4c7c-92d2-5a787cfdceba,73470.05,"KES 73,470"
15967a8c-b15d-4470-8fdd-0dcc98f6489e,29517.98,"KES 29,518"
c209e400-8f34-4093-bee7-4e06cca91f97,87372.67,"KES 87,373"
ea8a4115-3d75-4259-bfaf-372f7f2930b0,23480.27,"KES 23,480"
a97371d0-176b-4a9a-8f9a-ddf915f264f5,103958.73,"KES 103,959"
17ee58bf-27fa-4e46-94c7-72f1c2e314af,49910.9,"KES 49,911"
2b4a5bb1-bbbf-41ca-be88-c94f6ba98690,11264.77,"KES 11,265"
a16036d1-0d5f-4c3d-8538-8fad71f94888,26648.98,"KES 26,649"
5d6715af-4179-4150-8bc4-4f65063fc14a,50994.96,"KES 50,995"
8bae2952-055d-4cd8-a557-0ac3abc54f43,32079.97,"KES 32,080"
b26fadc3-6246-4a76-a7db-108b8d917a0d,10050.71,"KES 10,051"
e34e2b8c-0666-420b-8dd4-947e5604dfb4,10916.91,"KES 10,917"
da37e78c-28a6-4f25-81dd-61187ca8e6f4,81616.29,"KES 81,616"
cd3fe2a7-768f-4a04-9652-cdc78607868d,31555.67,"KES 31,556"
c967a580-a75a-47e0-8143-c699751e1758,29118.74,"KES 29,119"
0359aad2-a598-461d-827e-79744bde0a37,77034.02,"KES 77,034"
9b04d8db-eaa7-4b46-b437-7c69a58d089a,24702.41,"KES 24,702"
f544eba4-f7e0-4e71-9b13-e7fb2a3e0276,96161.9,"KES 96,162"
dca50b53-ab16-4f0a-809a-9409f4783f46,35990.57,"KES 35,991"
840956ef-f471-4527-9c82-0bab599569d0,68005.7,"KES 68,006"
a26a08e1-be13-4742-b06f-fbfde305478e,18559.79,"KES 18,560"
929132f1-4622-403e-83e7-063b27e3ca97,60674.78,"KES 60,675"
104d10a3-a7b5-4505-af93-65872d9dd15f,20320.75,"KES 20,321"
1d9775c7-4501-4410-992a-6cc3681a1fee,20152.35,"KES 20,152"
13daa4d2-1b7f-4317-9517-c9481ee1c9bb,27382.73,"KES 27,383"
763063e5-9ab9-4efc-bdbf-eda35d354b51,12634.07,"KES 12,634"
8cf3b47d-bddc-4aff-911c-8595be9d3fc2,74265.19,"KES 74,265"
8e478da0-89aa-435f-803c-1cc19fc4fdd8,110300.33,"KES 110,300"
e69fe156-0f0a-4c67-ada8-ed3854ddfda6,99751.44,"KES 99,751"
0ccd2184-5d4f-464a-bdd0-d60bf0c226fa,115009.08,"KES 115,009"
0f036624-017a-4a17-894a-34a4c1f240b0,69655.35,"KES 69,655"
76b54657-15f7-4306-87f4-b40281cf5825,28584.92,"KES 28,585"
2c01d275-a62d-4996-adfc-b3ca43c4abf4,19834.15,"KES 19,834"
cdc4b69d-7298-48e5-83f0-9aa3e4841ebb,65886.09,"KES 65,886"
8a1a1eef-56e5-4638-aa03-682bd6083f21,59078.27,"KES 59,078"
85e96af2-5181-4c70-b78d-4cb3b4b1e390,71010.88,"KES 71,011"
eb5b2761-5cfc-4cbf-bfca-9c8a2c63c9dc,83039.55,"KES 83,040"
268a3806-dc19-4586-a9e4-8f70c0eda3af,22780.05,"KES 22,780"
aeb9db9d-3ad8-4a5e-b6ea-fdff0cefe9fa,39021.2,"KES 39,021"
f0be2e67-a387-4d21-b55c-84cc9f69be45,72050.54,"KES 72,051"
933e9eb8-881d-4e0c-b158-29d6c7a99f69,98503.88,"KES 98,504"
df582c2d-23f0-4c74-a13a-b84914675c14,94395.56,"KES 94,396"
86f0274c-cb3b-45ff-82b3-62a6c4b0bf91,13538.63,"KES 13,539"
5d9eb078-49bd-460e-a09b-ea50e7339080,12050.94,"KES 12,051"
28913e67-49ad-4d22-99e0-8283ad009b66,42022.05,"KES 42,022"
97aded80-6690-4822-a6ac-1cbb8da8517b,12060.87,"KES 12,061"
9ec3e2ed-92b2-4323-bcce-10f8ce2d74f3,29645.28,"KES 29,645"
18bc172a-b748-448e-9df1-a0f43f933855,116564.84,"KES 116,565"
ef59d810-0c06-4482-8f45-8ebab8a0610d,97677.3,"KES 97,677"
f1e3491c-fcae-449c-b130-520ede2c39a7,68844.42,"KES 68,844"
c5761ed3-fae8-4c2e-873c-e688b1d0c9a5,20270.89,"KES 20,271"
954cf7bc-27a0-4a59-9001-3a9e7c0686cb,53287.44,"KES 53,287"
8062860c-7c68-47c5-b6c3-b0432696373b,72641.55,"KES 72,642"
7f5c0d96-080d-4ecf-a7a8-28148d1b3494,64503.75,"KES 64,504"
a3942d22-3bdb-4d8d-9aac-897da80fb6d9,121543.17,"KES 121,543"
6560129f-4f28-4dd0-af7b-99d45e1f5542,10187.07,"KES 10,187"
3fb0c512-41db-45c0-bee7-c531f03432f8,21785.84,"KES 21,786"
d7c8a9e8-1d54-48a6-bef6-b903bd65604e,67836.02,"KES 67,836"
a98e53ca-8459-43bb-b997-046d7a45b7bf,23435.03,"KES 23,435"
7651c9c3-cd11-4632-a969-d2674ed7a4b0,84043.01,"KES 84,043"
6c1e484a-8559-4d6c-80e3-879f39dd4ba6,95001.33,"KES 95,001"
b83aacfa-58eb-439f-b088-3f89b34c7eed,23060.52,"KES 23,061"
2857bb58-63ea-4292-894e-8e49ac05a561,76840.7,"KES 76,841"
d28d8507-c2a2-481b-bb4a-54cb7e7f0d43,29632.42,"KES 29,632"
13280353-a133-4a51-bcfb-2be462a5a61a,65627.0,"KES 65,627"
eb90a300-efda-41d1-bab8-d3ebfcb1a870,91386.94,"KES 91,387"
3ce30ed9-f532-4c12-9352-98ec2632c489,46851.04,"KES 46,851"
a29d2149-2984-4d57-8652-5a0b1b65332a,12781.27,"KES 12,781"
bc897a6d-71be-4869-94ec-fb046dc41b51,23776.83,"KES 23,777"
5c02755d-d78d-45b7-a8d8-66621f12f33f,36034.71,"KES 36,035"
94d5a91c-06e1-4bfe-9d88-0da4a8b7a2be,11699.07,"KES 11,699"
6a9b25e1-0539-4a02-8b99-c6c65d9289c2,97093.36,"KES 97,093"
f627ebe5-8b99-46db-8864-ec7b36b98e0f,89725.22,"KES 89,725"
3ceb694e-2035-4ec9-bc3e-61f2e29ef357,19468.61,"KES 19,469"
c6c26c81-0017-4a17-ba1d-c1836d47bf23,22972.99,"KES 22,973"
1a8b55fe-6782-46f3-bdfd-eb39b45fe5f4,26217.8,"KES 26,218"
eaa877c5-1338-47e4-85f0-32b910759cff,114605.59,"KES 114,606"
3dc4eda5-577f-4a84-8964-cf54a30e3eef,17543.88,"KES 17,544"
f021159b-8f26-4d55-b89d-f71d08a26245,55436.68,"KES 55,437"
df0adacc-23b0-4d86-bec3-bf37adfe82ed,16256.65,"KES 16,257"
3bda2020-13a0-4ffd-aaaf-9198147f3c30,28518.44,"KES 28,518"
bca885ff-b80b-42cd-ad47-32c60c9872e5,32305.48,"KES 32,305"
d54baf66-1ed3-44bb-a7fc-3789dc4ad543,44896.02,"KES 44,896"
4511bd50-7871-40b6-8c00-ea5378ffe0d0,49713.55,"KES 49,714"
40b9234b-9ccf-43e8-9982-5fc5b2053991,114733.11,"KES 114,733"
8bc439e3-086f-4af2-8c69-e1f6a327e4af,10069.26,"KES 10,069"
f35d57f8-91bf-4e90-bcd9-5bf9fa98549e,48109.43,"KES 48,109"
09b3eb02-569f-488c-a571-3863bc216296,102925.78,"KES 102,926"
8b40c0db-b4c8-43c7-86d7-70ad8226be22,92854.72,"KES 92,855"
36f9e33d-99b0-483e-ab11-4edd846fb970,18389.19,"KES 18,389"
03ce4f19-cf16-469b-af13-10fb3913c97f,66192.73,"KES 66,193"
c917ea51-c9c9-44e8-a82c-03b525020fc0,77722.15,"KES 77,722"
a898f763-1499-4ad2-b01e-fcb2e94d44c6,12419.7,"KES 12,420"
8df73b36-6682-4eb2-b9d6-96e662891ad5,28598.7,"KES 28,599"
11b07843-1bc0-4e88-8e13-ca2823e8147c,82769.32,"KES 82,769"
f9fc0920-c818-4872-8b0a-14e9a771ccf2,24924.36,"KES 24,924"
c3a8aec9-d900-432d-950c-1fc7d098612d,16709.15,"KES 16,709"
07fc0b70-7b64-4033-9f01-7aa9b174b403,32767.06,"KES 32,767"
d768a325-6cb2-4b8b-8bda-2121618cc80b,49827.87,"KES 49,828"
e0a51f1e-7b7c-414e-ad1a-d22017bc26e4,35965.31,"KES 35,965"
248b6973-db26-4475-bdff-76afc7a1841e,115849.09,"KES 115,849"
b35259ac-27b8-4ff8-a0a9-2e4040a7d527,104522.63,"KES 104,523"
282be212-a34d-4052-b8df-67f9ea063166,61357.73,"KES 61,358"
43774a4e-a1a4-4835-bb7f-dd6b358ce1c5,22790.12,"KES 22,790"
4724da8e-8d90-4da0-bdab-809fda791b91,29400.37,"KES 29,400"
230b9c0d-2099-4c15-bcb5-9894b604c794,103968.51,"KES 103,969"
800d210f-6427-4260-8931-b3be28e9cfb2,21436.08,"KES 21,436"
59cc378d-b4fd-422a-90ee-8e4e0a194399,21048.55,"KES 21,049"
671e355a-bc37-42c2-9570-e2ffe584e306,70340.29,"KES 70,340"
f811159f-99a5-44e3-9546-511b73dd99c1,23437.47,"KES 23,437"
132c7c99-39b8-467e-b05a-490cf9288243,94779.88,"KES 94,780"
66919503-86b2-44d7-900f-1dadd1881212,95230.8,"KES 95,231"
59134536-6685-45af-913b-990fefc63c9a,97337.52,"KES 97,338"
6f3be786-ddea-4e4f-b0ee-e93ccebdec9e,98277.91,"KES 98,278"
4e7247e8-d61c-415a-9113-b7c0c64a689c,10891.8,"KES 10,892"
a31783c0-89bb-45fe-910b-f6bea28d13ea,42940.77,"KES 42,941"
058116e4-1d0f-4c5b-83bc-df3c87c0b29b,76680.83,"KES 76,681"
685df69c-10b8-4180-931d-4e2f447f2eee,90173.29,"KES 90,173"
60e93be9-f4cd-42c2-b5c3-5f500ef527a4,72381.35,"KES 72,381"
3b934157-382a-4564-adcb-764bc88e90fa,77631.25,"KES 77,631"
3ab94b32-493c-4237-ad9c-efd57efdf00e,20603.86,"KES 20,604"
8052b9b4-dafa-4665-9b5b-30d9b24be2fc,87882.42,"KES 87,882"
397a8a20-be9c-48b1-8414-553a82ec9a68,26502.71,"KES 26,503"
1cb7bf28-8fa5-425c-8f6a-04820005d0d4,11345.13,"KES 11,345"
072401a4-9ab3-4093-8677-6affa38f6802,91397.3,"KES 91,397"
ce50cc7b-2181-4285-81bc-a4672db0f582,29795.36,"KES 29,795"
c02b60ca-2504-4057-8eff-09d7481244f0,23773.03,"KES 23,773"
b927b2b6-7581-4066-b88c-d0c8ef3c47b8,20017.15,"KES 20,017"
d4969903-5eea-4de9-aeff-44a89e9bbaf5,98117.97,"KES 98,118"
6a913a12-af1e-4538-8ae5-6cb46049a9a1,15617.87,"KES 15,618"
f9bd319b-e30b-4f45-8cb8-dfa7141c09c8,60671.65,"KES 60,672"
0ae14c5d-43e0-4a1d-9712-d596681bb8b2,91162.54,"KES 91,163"
69a8b16f-2dd5-4bc7-8669-498177e1bd96,19465.87,"KES 19,466"
5673ef86-ab97-4394-9e96-4a842dc08f91,80040.11,"KES 80,040"
a57eeed9-7ff4-4e68-8d4a-472a3a32e452,10046.75,"KES 10,047"
dac340b2-a54a-485a-8184-18153b2ad96d,56562.75,"KES 56,563"
0e5bdb04-2cdb-41ee-87c3-84bd1415954a,45604.38,"KES 45,604"
6b0723d5-61ee-4456-8a31-90a93e46d7f6,72441.97,"KES 72,442"
98d7434b-c416-4680-b254-eff823c8ee61,110047.31,"KES 110,047"
ef016279-58a2-443e-be61-a2836bb43dea,103000.32,"KES 103,000"
ea467ac6-6d28-4258-820a-e1d1faa5992c,67574.16,"KES 67,574"
b4c3c2c9-6a13-4da3-813e-7639ad3d88d4,75625.79,"KES 75,626"
5950d181-82ac-4b38-b283-18d8d4c1039a,100308.17,"KES 100,308"
aea5856d-a5be-4290-8850-1242b4812e55,104771.04,"KES 104,771"
9972d71d-34df-4325-bbee-f38138d76f70,116613.55,"KES 116,614"
e589b460-ce41-40f9-8371-de6ba0e15a92,63082.21,"KES 63,082"
74b9804c-cffc-4a6b-bef7-2f6272019952,93722.0,"KES 93,722"
8b060e76-4279-4cd0-aa93-25cb4b91a83c,92615.21,"KES 92,615"
e5294059-3502-44bd-953d-ce9ec7929828,90006.83,"KES 90,007"
50489444-8dfe-4a0c-a33c-e7f8eb4f951d,54721.9,"KES 54,722"
229d0db1-ca00-492f-a8a0-64de6c49b260,102959.8,"KES 102,960"
8827a508-bbbd-48ff-9edf-7ff6dc5059ba,112463.54,"KES 112,464"
7baa0a8a-0857-4128-b8c1-f816e79e3a11,11249.47,"KES 11,249"
7f35c763-dee1-48ad-9e17-8d45def5efe3,104256.36,"KES 104,256"
b09a46b9-f97c-4299-82ec-243556dbf927,37745.05,"KES 37,745"
f7e584d8-fdd9-4eb3-8e78-e2afc23fcb60,29922.84,"KES 29,923"
4785ee8e-d3c9-4759-865a-174429e1c977,73648.87,"KES 73,649"
48b3cc58-0a13-4a0f-b847-996b46122086,23238.91,"KES 23,239"
00b4afd6-c214-44d7-9b3e-767cd39f31b9,72698.79,"KES 72,699"
d3aef235-71e4-4416-9d96-f79b29f16e4e,30385.06,"KES 30,385"
1bc2302c-a133-431c-afa2-c9f38f4919c7,12714.7,"KES 12,715"
ea04f9a3-56fe-4bb1-a689-06accad1ff67,26571.94,"KES 26,572"
5079d57a-1934-489d-b3b6-0974aae6434f,105856.25,"KES 105,856"
a41868eb-6ffa-4688-ac2b-b276f4a659e1,66804.51,"KES 66,805"
db1ca3b1-781d-4b45-8093-12fb9d6787b9,11354.58,"KES 11,355"
2ece8af9-7eb3-4870-b086-d13990b14860,11079.36,"KES 11,079"
820444b7-b498-4c51-a545-5ded3c5741f8,56203.74,"KES 56,204"
6ef3dc48-4d3c-4580-a74f-42120882d759,31854.42,"KES 31,854"
bec5b97b-4418-4d54-a716-39c7509bb77b,122334.48,"KES 122,334"
3d135d7c-55c3-4d4e-9aef-104eafef71b1,58773.48,"KES 58,773"
010b4071-2e9f-49e4-bad2-4f06cd615028,26838.92,"KES 26,839"
fcf4405c-0e46-48e0-bc85-c81905423ded,30607.73,"KES 30,608"
b41b5759-2690-4a00-bae4-57cd16aa8999,14185.97,"KES 14,186"
e94890a5-e472-43c1-b823-a9f73bfa7a16,68159.65,"KES 68,160"
db2d656e-8b16-40b1-84f3-1bdddcd419f5,11237.75,"KES 11,238"
57f81915-f537-441e-97b2-fe21216d16ae,104828.01,"KES 104,828"
24189b35-cb45-41e5-94dc-7eaec8d36eba,36222.12,"KES 36,222"
9a09ca57-6e0c-4423-a37c-c7a7332838ba,13695.13,"KES 13,695"
867666f3-608e-4a29-95fe-d983903f9b0c,110639.48,"KES 110,639"
0f08d105-e53f-4dae-be0e-7fc743c7e291,56105.06,"KES 56,105"
27343bc3-69eb-4528-9249-d4e19f8a0920,105995.24,"KES 105,995"
f96a8391-618e-42e6-9bf1-8a37210198e1,89741.39,"KES 89,741"
ad4a9332-ebf0-4f49-985c-e6f83336fbf7,51836.32,"KES 51,836"
f31c30f8-12fe-4adf-9ab6-007a1bad23da,64825.36,"KES 64,825"
7dc95ee7-af2f-436b-a280-4405c034b5e3,18113.28,"KES 18,113"
5ade8899-5a2c-4c3c-8115-c630d8538806,10097.87,"KES 10,098"
2fea2845-46cf-41ff-a70b-eda8945756a2,17762.53,"KES 17,763"
cba87d1f-2256-4c77-926b-28a17a0d3776,85633.38,"KES 85,633"
1ccf386f-a2db-4c65-a050-3bddfaf78805,27031.5,"KES 27,032"
b1f7c506-020a-4980-8b0e-2fa4b29edf63,76288.41,"KES 76,288"
6ac4e167-4abf-4ea0-8d28-b5804a020907,50518.9,"KES 50,519"
7cb208d5-afa5-4c3f-b957-f076d6325a50,94615.19,"KES 94,615"
9c3a3a00-616b-44ec-9fb9-8e1d2952b9da,114586.11,"KES 114,586"
9f0fd6b5-1a81-4909-b327-847e0f03bd35,103434.28,"KES 103,434"
b09793e8-988d-411c-b40e-29e0893bd967,21842.33,"KES 21,842"
ccb073a8-c7e0-4081-876d-c59b246de22d,49973.95,"KES 49,974"
8f3dd330-a55d-42d2-8aaf-f1b5e1cda2a6,18869.08,"KES 18,869"
6a0a337d-0391-434d-a7fd-6a745102e886,97713.93,"KES 97,714"
16f57a4a-e4c7-4ada-bd87-f5727feaf1c6,87607.46,"KES 87,607"
733781c7-10e3-4ee3-aba1-ad4d7a5006e6,100006.96,"KES 100,007"
561c6152-d12e-442e-ad40-c216a5bce66a,69567.35,"KES 69,567"
cc98dcba-0dca-4c67-8baa-ffcf575aa580,80590.4,"KES 80,590"
2b19fd48-7d50-46f7-a737-25073e96bc89,97827.68,"KES 97,828"
b4310ed5-5e5e-4632-b119-84eff0dca405,10090.84,"KES 10,091"
29807897-5628-4dc2-a7f4-61e23921b1cf,90626.36,"KES 90,626"
e7e070be-c0fe-41c6-aee1-d15de78bd186,49046.7,"KES 49,047"
d1d6d154-19d8-49e2-8fe5-f2a23ea4f1f6,103980.37,"KES 103,980"
d487ff38-e15d-470b-830b-cb166b1a0208,64896.31,"KES 64,896"
e360dac6-1e0c-4690-a115-b01fbe5e3b9f,25562.8,"KES 25,563"
c79df9bc-73dd-4bfb-8a03-6be5663944a9,119146.7,"KES 119,147"
d6551f51-ab2e-4593-bfd1-751d374b7f9f,97895.97,"KES 97,896"
0c49b950-99a1-4652-9685-0b5d22e2ebd6,80338.46,"KES 80,338"
73be6f42-c844-427a-bf76-e98cace3e17c,77974.32,"KES 77,974"
cc9d6081-73f1-4e69-ac85-117cb0d43ca7,19857.02,"KES 19,857"
c99336b2-6acf-4a45-91af-af46c7832496,114717.65,"KES 114,718"
e7f53b48-201a-4a85-bddf-8805fe560790,10042.85,"KES 10,043"
7ae53294-3085-43a3-8546-250fe4239ee3,11305.11,"KES 11,305"
fac2988e-4685-499d-9603-33816b028b6c,14922.64,"KES 14,923"
a2099999-d5f1-45f9-9ad8-e5dd7fb57eda,36622.24,"KES 36,622"
a22c9f84-200e-4160-9408-40ae6ba931be,83501.42,"KES 83,501"
fe530bb5-d31e-400b-b342-acb4fb39acaf,90802.16,"KES 90,802"
2882d04f-1e4f-4b6d-9c71-7a9352569261,70879.28,"KES 70,879"
9fdda37d-0890-40c5-99f0-72947edae2c7,26250.01,"KES 26,250"
1df29d6a-0eae-4f1a-84c1-4f9ffe374820,103722.73,"KES 103,723"
52b0248b-3f70-41d0-ad49-6aaac1dd55b7,27270.46,"KES 27,270"
30d4f812-0c0f-4b8d-88a0-7e09c63bff5d,69518.2,"KES 69,518"
a212c26e-7c1e-47e9-a185-6378bc5d923a,109424.36,"KES 109,424"
46a868e6-5967-4112-b187-be407d1523d5,67257.56,"KES 67,258"
f97be9be-2648-4f22-a273-63bdbc5ba357,57464.99,"KES 57,465"
1cfa013b-8a76-499a-bd16-e139da9d374f,25444.52,"KES 25,445"
62c3c88b-50bf-4c19-b0b0-0f91cdc9535a,93253.54,"KES 93,254"
fcf4d3b5-15be-411c-a984-395c9e4a9ea0,62635.83,"KES 62,636"
b14a6460-7474-4787-9736-3f9c3adc6615,20563.19,"KES 20,563"
fa9e841d-31b2-4bf4-97ef-b3eb1f737100,78685.45,"KES 78,685"
7839ca36-eef9-436c-88ec-cdbe6291212a,16251.72,"KES 16,252"
85c2e9ef-828d-41aa-af64-9619bc8c721b,16160.08,"KES 16,160"
8134de1a-b1dc-4c68-aa14-f106d7854cb5,121961.36,"KES 121,961"
e38a336e-218c-4522-be14-83d4f9009aa9,28214.04,"KES 28,214"
6bf242fe-69eb-409b-8e39-21306b556fa3,36427.24,"KES 36,427"
b140948d-d7a6-4553-9e9b-1652c8551df5,97394.86,"KES 97,395"
abfbeeb4-bc73-417b-8a45-b8570dcff813,66471.78,"KES 66,472"
c0bdae51-8db0-40a4-bc79-bb8290187199,25387.25,"KES 25,387"
72253b0a-7260-44a6-a095-936834fdff8d,71359.77,"KES 71,360"
9c1a8d39-ef59-4a42-90c8-62306b746946,55079.79,"KES 55,080"
513369f6-4a42-481e-8ce6-0aa51a13dae5,11929.1,"KES 11,929"
0efad256-cb2f-445a-b063-3cfcc283ae18,20547.93,"KES 20,548"
63dde152-1375-44d2-aa0b-0efa8b386307,14440.75,"KES 14,441"
ebe2d5c8-9e54-40e4-932e-309a278954e5,41714.51,"KES 41,715"
32c075e0-7f0b-404c-b95e-be7209666465,79380.14,"KES 79,380"
00a30da1-0e95-479d-9c06-46897ff1e8c7,37985.79,"KES 37,986"
6aa3533f-dbd6-40bf-a3fc-8e370e147bc5,24973.67,"KES 24,974"
54b1b3a8-1165-414e-800a-896b51aca64b,52456.12,"KES 52,456"
9baada5d-f798-4d2c-85aa-bba38fefae13,100876.84,"KES 100,877"
e719ba61-81c2-4fec-afe0-8ad63451a109,104681.88,"KES 104,682"
cc336b30-edc2-4de0-b633-de9038d23f39,110364.37,"KES 110,364"
b41adcc8-f9b1-4d7d-a86f-7104a5b34c78,16807.03,"KES 16,807"
a7182c81-4d0f-477d-bbf6-2397a9fb01a6,104527.65,"KES 104,528"
b7b4e2b0-bedd-4b83-ac46-0608c47956c5,52540.03,"KES 52,540"
ace2cfef-fddd-4542-96db-2bffa1461541,32032.77,"KES 32,033"
d97f7762-c3c5-4237-a99c-fcf28cf3990e,29406.13,"KES 29,406"
b5a03361-f8ba-4112-a004-46ffa3902730,111326.28,"KES 111,326"
064f33a9-26bb-4d5f-bd99-48fe5b31f8df,10073.56,"KES 10,074"
7b253f4f-6431-41cc-abbe-9e27618514dc,35505.36,"KES 35,505"
03541eae-944d-4d3b-9da5-c662f21f77cb,14026.78,"KES 14,027"
79ac9119-f4e4-49b3-b33f-53714983853f,104747.25,"KES 104,747"
098675ac-0dee-41a1-b815-113f8d2b1564,10022.64,"KES 10,023"
fb1a8fde-4fd5-42f3-8877-fec19dcae1dd,99224.22,"KES 99,224"
7f86cf7d-2dc9-4b94-9afa-e0a959908c38,23155.6,"KES 23,156"
28adb1d5-2421-4a73-b0ca-4df2465a5edd,27822.31,"KES 27,822"
8ad2f847-9f73-436e-88ee-bb99758a52e2,89837.95,"KES 89,838"
67da0d94-50df-47d7-8f92-c99314454301,10764.04,"KES 10,764"
955a4304-2f41-44e8-8d68-437374e1036e,22292.37,"KES 22,292"
70599a6a-3123-4163-a1b7-b576d9dd1ef1,13521.68,"KES 13,522"
def83718-105d-4889-ac67-eba72fd27ae3,89950.41,"KES 89,950"
9f53685f-d6a1-463f-95bf-128c6b50aba7,22310.67,"KES 22,311"
a2dfa1fe-3027-4c12-99ce-cb623b3fcf12,26337.76,"KES 26,338"
cf137fb6-043d-419a-9228-7ca45058c0fd,21569.43,"KES 21,569"
6e6712b6-bf07-4105-969d-a17213ec2138,95771.54,"KES 95,772"
08df48f8-76bd-48ce-8bb2-406c4dffa10e,10069.39,"KES 10,069"
f28724c2-80c5-4004-a546-33ca8025589e,66396.0,"KES 66,396"
e3c3da05-d2bb-4ad2-8b20-3b1c3b341a6d,99206.15,"KES 99,206"
b2edfdca-f0f7-4b26-888d-bb6de057d674,21490.59,"KES 21,491"
974c8941-7505-447b-86f0-5fcc87a22475,119159.66,"KES 119,160"
f6b2a94c-7f3c-45aa-bb3f-559fd6f96cb7,84047.18,"KES 84,047"
db016ab2-edfd-422e-a8a1-74750f981641,31806.71,"KES 31,807"
8670fc9b-5939-40d7-a751-e15d248259cb,116001.25,"KES 116,001"
1a1a8caa-e674-466d-a35d-4b1ab003451b,79627.98,"KES 79,628"
3c830e1f-a66b-4a51-86ce-8510d21695c0,15396.08,"KES 15,396"
fa30a0b9-8a53-4683-8ea7-62604ff8bc3d,67310.19,"KES 67,310"
66a8f305-349f-4350-b846-b347ac5ba8d2,60357.03,"KES 60,357"
8030b6c5-4900-4da8-874a-5847cf14a047,118879.86,"KES 118,880"
93ac6dfd-b02a-4720-9058-8e44c63a97a0,17574.7,"KES 17,575"
03c8c6a4-ab38-4702-98ce-f4a2eae6bdff,29998.97,"KES 29,999"
e04a3d28-58c2-4038-b791-60403f3923a7,87239.3,"KES 87,239"
c1aa97e0-8493-4df9-a860-2096a8a55f7d,104437.04,"KES 104,437"
adece3f7-1b8f-4490-9499-0c37d15a3e21,75612.47,"KES 75,612"
4d513cc8-1b9c-4255-88c1-d5f79c207e6e,13708.06,"KES 13,708"
4aa4b5f3-5419-4f60-ad5d-8d94b0aa73fb,110994.47,"KES 110,994"
784870a5-e699-41ec-8cb2-027f72ec656f,89288.95,"KES 89,289"
70a8b6c6-7682-4e53-80e9-849409e8d152,80474.86,"KES 80,475"
02876141-136a-4029-a658-436927bdfbc6,67797.8,"KES 67,798"
274c348b-392a-4018-8d0d-c06e350da0f9,54269.76,"KES 54,270"
0cce0c07-dc6b-4599-961e-33fa2afa3908,90097.24,"KES 90,097"
fa1b5e5b-7862-446e-96fe-ac96fcac4df0,27317.65,"KES 27,318"
a398822e-bd1a-46e5-8138-c2edc3ded369,91763.7,"KES 91,764"
159eeff6-cf26-4aae-82b6-0f92a51a639e,70739.89,"KES 70,740"
c8b08bc9-3b9b-4bc9-962b-c08c41412ef2,82783.7,"KES 82,784"
5f9d2282-8c17-443f-8d0c-c346fedf5b12,108378.68,"KES 108,379"
2bf60200-44b6-4aac-a631-54333edf1d74,57164.72,"KES 57,165"
c95d8edf-4ea5-44ac-9665-f1abb7c1d003,76749.38,"KES 76,749"
b5b1f54e-6fbe-465e-b375-8dd99608c99c,121388.8,"KES 121,389"
1b3f4c08-8443-4ffe-a78e-ea69cc13c141,100083.77,"KES 100,084"
729265f4-f407-4567-b7b1-bcd1cc70df4f,13945.15,"KES 13,945"
8a9ffe0b-65a5-464f-bb9c-ff1f9341ff17,80915.29,"KES 80,915"
d3a772ce-4df6-48bd-9b77-3e451810f320,103510.64,"KES 103,511"
f08db506-4eb7-4444-bd21-4a09cd62d7fb,24741.33,"KES 24,741"
82c1121a-fedf-471e-9d7f-9c5537337768,106991.74,"KES 106,992"
3c3b2d93-ebca-4515-9f69-346fe678eee4,114558.46,"KES 114,558"
b1232c57-e8c8-4f34-a41d-48d80484f350,12384.84,"KES 12,385"
179fee4f-b705-4c9a-9013-3d1fb6c4289f,24000.98,"KES 24,001"
a897f542-48a1-4bc2-bdd3-06ee7a2b1837,22876.19,"KES 22,876"
306b358e-8a1b-424f-8915-ce48a4f4eb9f,80735.25,"KES 80,735"
3d6fd0fd-7e24-4728-8411-46d0b3703676,114454.81,"KES 114,455"
08d712b3-43b9-46c0-9505-30fd859e5fc6,99103.26,"KES 99,103"
d5b2b4bd-ebd0-4385-a70b-572712dd4960,11320.56,"KES 11,321"
3341a7c8-4b07-4f3f-a3b6-8d6dda4c42b5,16901.86,"KES 16,902"
65bd26e0-3689-4148-b09c-e8f38b93099e,15896.98,"KES 15,897"
17397e54-4a7b-41e7-bc9f-59bf1cddea50,97281.93,"KES 97,282"
48d9927b-3c98-4f75-b354-f8c86af424ed,111389.2,"KES 111,389"
a2a3bf5e-01f1-47bd-a076-6366481e3235,14455.35,"KES 14,455"
bfa10361-9ab3-4588-a70c-6f8379e273e3,101859.83,"KES 101,860"
