id,member_id,group_id,amount,interestRate,startDate,dueDate,status,outstandingBalance,approvedBy_member_id,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
26b950a6-a6d4-4741-9a2a-94606b56f569,9a593c8f-dd8d-4e52-81b4-fa0588bc53c3,grp_047,25000,10.0,2025-01-03,2025-12-29,Active,6250.0,9a593c8f-dd8d-4e52-81b4-fa0588bc53c3,system,system,2025-01-03 00:00:00,2025-01-03 00:00:00,tenant_001
9f778ae3-361d-4e34-afa9-5962a862e05a,ba3c71b6-7459-42ca-860b-bce25181475b,grp_003,10000,16.0,2026-01-02,2026-12-28,Active,833.33,ba3c71b6-7459-42ca-860b-bce25181475b,system,system,2026-01-02 00:00:00,2026-01-02 00:00:00,tenant_001
6ecd0df4-0f72-47fd-b203-ba0e22f30a34,b6ab0a30-f8c2-4200-a438-12165da264a0,grp_036,40000,14.0,2022-08-30,2023-08-25,Repaid,0.0,b6ab0a30-f8c2-4200-a438-12165da264a0,system,system,2022-08-30 00:00:00,2022-08-30 00:00:00,tenant_001
37d30993-b2e8-41e7-84c3-590d3d299b57,b6ab0a30-f8c2-4200-a438-12165da264a0,grp_036,10000,14.0,2021-09-02,2023-08-23,Repaid,0.0,b6ab0a30-f8c2-4200-a438-12165da264a0,system,system,2021-09-02 00:00:00,2021-09-02 00:00:00,tenant_001
d9d025bb-25c9-4ebf-82ad-ca5e53574416,b6ab0a30-f8c2-4200-a438-12165da264a0,grp_036,150000,14.0,2022-09-11,2025-08-26,Repaid,0.0,b6ab0a30-f8c2-4200-a438-12165da264a0,system,system,2022-09-11 00:00:00,2022-09-11 00:00:00,tenant_001
ab41ff77-8c64-4fa1-ba5d-4568f3a819c3,abce8289-e103-4948-aa9a-d542a8cff802,grp_037,10000,12.0,2025-12-28,2026-12-23,Active,833.33,abce8289-e103-4948-aa9a-d542a8cff802,system,system,2025-12-28 00:00:00,2025-12-28 00:00:00,tenant_001
7e558add-93b6-4471-94ff-21a0373c1bba,abce8289-e103-4948-aa9a-d542a8cff802,grp_037,40000,12.0,2025-07-20,2026-01-16,Repaid,0.0,abce8289-e103-4948-aa9a-d542a8cff802,system,system,2025-07-20 00:00:00,2025-07-20 00:00:00,tenant_001
4fcfe3d7-400d-42fd-8020-0b17bd53280a,abce8289-e103-4948-aa9a-d542a8cff802,grp_037,25000,14.0,2024-10-04,2025-04-02,Repaid,0.0,abce8289-e103-4948-aa9a-d542a8cff802,system,system,2024-10-04 00:00:00,2024-10-04 00:00:00,tenant_001
ebd4ab82-dc5e-4167-a52c-a021838884a4,abce8289-e103-4948-aa9a-d542a8cff802,grp_037,75000,12.0,2025-01-11,2027-12-27,Repaid,0.0,abce8289-e103-4948-aa9a-d542a8cff802,system,system,2025-01-11 00:00:00,2025-01-11 00:00:00,tenant_001
1a19cd73-e07c-4175-aa52-040ed95a9bfe,4f01ad9d-fc11-4974-9276-627cc74d966c,grp_012,30000,10.0,2024-01-07,2025-01-01,Repaid,0.0,4f01ad9d-fc11-4974-9276-627cc74d966c,system,system,2024-01-07 00:00:00,2024-01-07 00:00:00,tenant_001
a6d972af-dd34-4cf8-b028-c51a66362cb8,4f01ad9d-fc11-4974-9276-627cc74d966c,grp_012,75000,16.0,2021-10-21,2023-04-14,Overdue,15036.68,4f01ad9d-fc11-4974-9276-627cc74d966c,system,system,2021-10-21 00:00:00,2021-10-21 00:00:00,tenant_001
0063bcd0-0d6a-4946-b9f0-dae9ad792739,4f01ad9d-fc11-4974-9276-627cc74d966c,grp_012,10000,16.0,2022-11-24,2024-11-13,Active,5000.0,4f01ad9d-fc11-4974-9276-627cc74d966c,system,system,2022-11-24 00:00:00,2022-11-24 00:00:00,tenant_001
048036ef-306d-46e9-9247-0da9f43d0984,4f01ad9d-fc11-4974-9276-627cc74d966c,grp_012,60000,16.0,2023-02-02,2024-07-26,Repaid,0.0,4f01ad9d-fc11-4974-9276-627cc74d966c,system,system,2023-02-02 00:00:00,2023-02-02 00:00:00,tenant_001
e2ed79f3-a3bf-4d47-90a2-de9e2119df24,ded01f7c-2081-46af-808a-8c00830d4dc1,grp_040,30000,14.0,2026-01-25,2027-07-19,Repaid,0.0,ded01f7c-2081-46af-808a-8c00830d4dc1,system,system,2026-01-25 00:00:00,2026-01-25 00:00:00,tenant_001
31a072d1-fa01-4537-8f89-ea7d3f1c5360,ded01f7c-2081-46af-808a-8c00830d4dc1,grp_040,20000,14.0,2025-07-14,2027-01-05,Active,12222.22,ded01f7c-2081-46af-808a-8c00830d4dc1,system,system,2025-07-14 00:00:00,2025-07-14 00:00:00,tenant_001
3a639468-546e-4721-8030-c3703fad9683,95968a90-30bc-47db-9a49-48efbfa5646f,grp_032,60000,14.0,2020-06-11,2022-06-01,Active,57500.0,95968a90-30bc-47db-9a49-48efbfa5646f,system,system,2020-06-11 00:00:00,2020-06-11 00:00:00,tenant_001
5ec09ebe-8daf-4483-8eb0-6ae200c35a79,c778ff08-1bde-4d93-ba79-b0034a25a8a6,grp_020,15000,12.0,2025-11-01,2027-04-25,Repaid,0.0,c778ff08-1bde-4d93-ba79-b0034a25a8a6,system,system,2025-11-01 00:00:00,2025-11-01 00:00:00,tenant_001
af3bfc6c-f757-481d-8efc-2e4cb9468efa,56b9cc8e-129f-4295-b199-f6f82d087ff0,grp_023,125000,12.0,2023-09-05,2024-08-30,Repaid,0.0,56b9cc8e-129f-4295-b199-f6f82d087ff0,system,system,2023-09-05 00:00:00,2023-09-05 00:00:00,tenant_001
29e84234-fdbf-4910-ab7c-2b82b0cb90c6,56b9cc8e-129f-4295-b199-f6f82d087ff0,grp_023,30000,14.0,2023-09-04,2024-03-02,Repaid,0.0,56b9cc8e-129f-4295-b199-f6f82d087ff0,system,system,2023-09-04 00:00:00,2023-09-04 00:00:00,tenant_001
6cb02f50-1e81-4e01-a012-21c4b80a5e81,bcaf11ee-acc5-4300-b306-2580ad96f1ca,grp_003,25000,14.0,2024-03-15,2026-03-05,Repaid,0.0,bcaf11ee-acc5-4300-b306-2580ad96f1ca,system,system,2024-03-15 00:00:00,2024-03-15 00:00:00,tenant_001
dbdb706b-576a-467e-9703-992eadd7f024,db52a8cb-10ae-433e-ad9c-3cf2740b57c3,grp_010,25000,10.0,2026-01-14,2028-01-04,Repaid,0.0,db52a8cb-10ae-433e-ad9c-3cf2740b57c3,system,system,2026-01-14 00:00:00,2026-01-14 00:00:00,tenant_001
f809af5c-82bb-4afc-8105-626b53069301,04f1a613-6597-4683-9e58-6109f11d560b,grp_050,25000,10.0,2022-08-23,2024-02-14,Repaid,0.0,04f1a613-6597-4683-9e58-6109f11d560b,system,system,2022-08-23 00:00:00,2022-08-23 00:00:00,tenant_001
4265f37a-7380-4c72-85ad-1ff6aec3052b,6666a568-3731-4d40-80ba-5a029e3d1e2c,grp_019,50000,12.0,2021-12-23,2022-06-21,Active,25000.0,6666a568-3731-4d40-80ba-5a029e3d1e2c,system,system,2021-12-23 00:00:00,2021-12-23 00:00:00,tenant_001
4eacd71a-3460-4638-8adb-572674ae9c10,6666a568-3731-4d40-80ba-5a029e3d1e2c,grp_019,10000,16.0,2021-11-17,2022-05-16,Repaid,0.0,6666a568-3731-4d40-80ba-5a029e3d1e2c,system,system,2021-11-17 00:00:00,2021-11-17 00:00:00,tenant_001
81dcd02c-2fdd-428e-89fc-5c8f7da0bc47,f9bef828-906b-454e-b8cd-2edfd949b320,grp_036,25000,10.0,2023-07-27,2024-07-21,Repaid,0.0,f9bef828-906b-454e-b8cd-2edfd949b320,system,system,2023-07-27 00:00:00,2023-07-27 00:00:00,tenant_001
95b6ca9c-2115-4969-b469-e277336eb69a,97e073ff-5602-474c-ae2c-81bf45a67d4b,grp_046,50000,12.0,2025-03-03,2028-02-16,Repaid,0.0,97e073ff-5602-474c-ae2c-81bf45a67d4b,system,system,2025-03-03 00:00:00,2025-03-03 00:00:00,tenant_001
69e0071a-7133-494f-8315-6ca446862f0f,dcf6c32c-8ee5-489e-bc48-c7e704fbab4f,grp_003,125000,12.0,2021-07-19,2023-07-09,Repaid,0.0,dcf6c32c-8ee5-489e-bc48-c7e704fbab4f,system,system,2021-07-19 00:00:00,2021-07-19 00:00:00,tenant_001
1a54a031-09ed-450e-86c8-6bf0b519675d,dcf6c32c-8ee5-489e-bc48-c7e704fbab4f,grp_003,60000,16.0,2021-07-30,2024-07-14,Active,45000.0,dcf6c32c-8ee5-489e-bc48-c7e704fbab4f,system,system,2021-07-30 00:00:00,2021-07-30 00:00:00,tenant_001
9355decf-bda9-4e13-8211-7608065cbb60,dcf6c32c-8ee5-489e-bc48-c7e704fbab4f,grp_003,60000,16.0,2023-04-17,2025-04-06,Repaid,0.0,dcf6c32c-8ee5-489e-bc48-c7e704fbab4f,system,system,2023-04-17 00:00:00,2023-04-17 00:00:00,tenant_001
9e38795a-99c3-402f-bd0d-c9e692a965b4,70cbdd5f-ee2b-46c2-9d0f-34579082c239,grp_008,30000,16.0,2021-03-02,2022-02-25,Defaulted,17980.11,70cbdd5f-ee2b-46c2-9d0f-34579082c239,system,system,2021-03-02 00:00:00,2021-03-02 00:00:00,tenant_001
46688de0-4542-4edd-8e9e-a3de6772ffb2,aefcf042-bd85-4e4d-81ab-ea66cebc35aa,grp_022,25000,14.0,2021-09-16,2024-08-31,Repaid,0.0,aefcf042-bd85-4e4d-81ab-ea66cebc35aa,system,system,2021-09-16 00:00:00,2021-09-16 00:00:00,tenant_001
2dacd08a-ba0e-4754-a01c-3ccc59b59543,aefcf042-bd85-4e4d-81ab-ea66cebc35aa,grp_022,5000,14.0,2023-04-16,2024-10-07,Defaulted,3701.14,aefcf042-bd85-4e4d-81ab-ea66cebc35aa,system,system,2023-04-16 00:00:00,2023-04-16 00:00:00,tenant_001
2e532c5e-122b-4f8c-a358-5fa84565c834,65269772-14e4-4457-ad66-a5d590df1bee,grp_003,5000,16.0,2021-10-18,2024-10-02,Repaid,0.0,65269772-14e4-4457-ad66-a5d590df1bee,system,system,2021-10-18 00:00:00,2021-10-18 00:00:00,tenant_001
269f00d9-7b58-46a2-8369-3ad7170b823b,65269772-14e4-4457-ad66-a5d590df1bee,grp_003,25000,14.0,2021-11-13,2022-05-12,Repaid,0.0,65269772-14e4-4457-ad66-a5d590df1bee,system,system,2021-11-13 00:00:00,2021-11-13 00:00:00,tenant_001
0b25c4e5-d4f4-4bb2-be9a-49bd8ebb4101,65269772-14e4-4457-ad66-a5d590df1bee,grp_003,15000,14.0,2023-06-05,2026-05-20,Active,6250.0,65269772-14e4-4457-ad66-a5d590df1bee,system,system,2023-06-05 00:00:00,2023-06-05 00:00:00,tenant_001
17b96efb-6794-482b-9428-44e0f997ad0b,7701a26e-9232-4339-8a81-8f20fb57f5ca,grp_023,20000,12.0,2024-08-06,2026-01-28,Defaulted,7110.26,7701a26e-9232-4339-8a81-8f20fb57f5ca,system,system,2024-08-06 00:00:00,2024-08-06 00:00:00,tenant_001
50acc5d3-fb23-4bc4-bd65-05fbdf6ef671,7701a26e-9232-4339-8a81-8f20fb57f5ca,grp_023,100000,10.0,2022-11-01,2025-10-16,Repaid,0.0,7701a26e-9232-4339-8a81-8f20fb57f5ca,system,system,2022-11-01 00:00:00,2022-11-01 00:00:00,tenant_001
c0819cdd-ddd4-4b27-a609-4a14948a2182,7701a26e-9232-4339-8a81-8f20fb57f5ca,grp_023,50000,14.0,2025-03-15,2026-03-10,Repaid,0.0,7701a26e-9232-4339-8a81-8f20fb57f5ca,system,system,2025-03-15 00:00:00,2025-03-15 00:00:00,tenant_001
8433ae72-280f-4ba6-a2b5-989e7182625d,7782ac8a-b8a1-4bed-aa68-86aa5875b534,grp_028,15000,12.0,2022-09-09,2023-03-08,Repaid,0.0,7782ac8a-b8a1-4bed-aa68-86aa5875b534,system,system,2022-09-09 00:00:00,2022-09-09 00:00:00,tenant_001
3cfa00a5-a843-4e66-b680-143b97902a36,7782ac8a-b8a1-4bed-aa68-86aa5875b534,grp_028,20000,12.0,2023-09-01,2025-08-21,Repaid,0.0,7782ac8a-b8a1-4bed-aa68-86aa5875b534,system,system,2023-09-01 00:00:00,2023-09-01 00:00:00,tenant_001
856c5f4e-2f03-45c7-be40-e2a5edf0e1bd,d8b7ac4a-2bb9-4153-a5c8-e3f100378cce,grp_045,50000,14.0,2025-05-23,2026-05-18,Repaid,0.0,d8b7ac4a-2bb9-4153-a5c8-e3f100378cce,system,system,2025-05-23 00:00:00,2025-05-23 00:00:00,tenant_001
96126bd4-e58e-4a5e-95e5-aae9e787f6e4,d8b7ac4a-2bb9-4153-a5c8-e3f100378cce,grp_045,100000,16.0,2024-10-28,2026-10-18,Repaid,0.0,d8b7ac4a-2bb9-4153-a5c8-e3f100378cce,system,system,2024-10-28 00:00:00,2024-10-28 00:00:00,tenant_001
493ac675-303c-4ebe-9518-0a1fce8a3dcc,d8b7ac4a-2bb9-4153-a5c8-e3f100378cce,grp_045,15000,14.0,2024-04-27,2027-04-12,Active,1250.0,d8b7ac4a-2bb9-4153-a5c8-e3f100378cce,system,system,2024-04-27 00:00:00,2024-04-27 00:00:00,tenant_001
daefb866-ffe8-4cf1-8fbb-95dbc1999ab7,59de47f3-9488-4ac6-a722-06f3adbd46d6,grp_033,10000,10.0,2024-05-27,2024-11-23,Repaid,0.0,59de47f3-9488-4ac6-a722-06f3adbd46d6,system,system,2024-05-27 00:00:00,2024-05-27 00:00:00,tenant_001
5de12816-a75f-429d-84ba-c992a12c499b,59de47f3-9488-4ac6-a722-06f3adbd46d6,grp_033,40000,14.0,2025-10-04,2026-04-02,Repaid,0.0,59de47f3-9488-4ac6-a722-06f3adbd46d6,system,system,2025-10-04 00:00:00,2025-10-04 00:00:00,tenant_001
019c6541-4929-4a93-b4b1-8e7d402693af,e667080f-7c2e-4117-b046-ca5911ccc078,grp_038,15000,12.0,2025-12-16,2026-12-11,Active,13750.0,e667080f-7c2e-4117-b046-ca5911ccc078,system,system,2025-12-16 00:00:00,2025-12-16 00:00:00,tenant_001
d4d452be-f907-4bbd-84d8-91f42e3f534c,5f5efa4f-bd96-4ed5-96c8-66ef8559af96,grp_014,30000,12.0,2025-06-10,2026-06-05,Repaid,0.0,5f5efa4f-bd96-4ed5-96c8-66ef8559af96,system,system,2025-06-10 00:00:00,2025-06-10 00:00:00,tenant_001
41281faa-7c62-4df3-b395-c7cb357050fd,8a1b12b4-a510-434d-93a3-c678f8ac68fa,grp_034,10000,16.0,2021-11-10,2023-05-04,Repaid,0.0,8a1b12b4-a510-434d-93a3-c678f8ac68fa,system,system,2021-11-10 00:00:00,2021-11-10 00:00:00,tenant_001
cd7f2219-f21d-455d-a24b-e76d3c54885b,7f7264e6-70b0-4b91-af68-64744c205a3d,grp_036,25000,12.0,2023-10-13,2025-10-02,Repaid,0.0,7f7264e6-70b0-4b91-af68-64744c205a3d,system,system,2023-10-13 00:00:00,2023-10-13 00:00:00,tenant_001
250b5259-e753-4b5c-9cfc-5b5988d8b7f7,2ecba0a0-e32a-4105-84aa-dd14c265cc79,grp_024,15000,10.0,2025-10-15,2027-04-08,Repaid,0.0,2ecba0a0-e32a-4105-84aa-dd14c265cc79,system,system,2025-10-15 00:00:00,2025-10-15 00:00:00,tenant_001
7b443197-b5e2-41ae-9afc-ef80bc1f782e,826978b5-4106-444a-b27b-0610699e57cc,grp_043,60000,16.0,2023-10-29,2025-04-21,Repaid,0.0,826978b5-4106-444a-b27b-0610699e57cc,system,system,2023-10-29 00:00:00,2023-10-29 00:00:00,tenant_001
0aa78fa4-4a27-4f28-9d5d-c83b598e1872,826978b5-4106-444a-b27b-0610699e57cc,grp_043,125000,16.0,2024-05-05,2025-04-30,Repaid,0.0,826978b5-4106-444a-b27b-0610699e57cc,system,system,2024-05-05 00:00:00,2024-05-05 00:00:00,tenant_001
65c656dc-f927-4217-ab60-a20bde1948b4,826978b5-4106-444a-b27b-0610699e57cc,grp_043,25000,10.0,2024-10-03,2025-04-01,Active,20833.33,826978b5-4106-444a-b27b-0610699e57cc,system,system,2024-10-03 00:00:00,2024-10-03 00:00:00,tenant_001
24dd4fc9-41ed-4dab-bf09-5579ff4fad05,826978b5-4106-444a-b27b-0610699e57cc,grp_043,10000,12.0,2025-01-29,2026-07-23,Repaid,0.0,826978b5-4106-444a-b27b-0610699e57cc,system,system,2025-01-29 00:00:00,2025-01-29 00:00:00,tenant_001
01ae9990-fbbb-4a60-8df0-56051e087645,f6bdf36a-0d66-49da-913e-6f4bc757b8b9,grp_021,50000,16.0,2024-07-16,2025-07-11,Repaid,0.0,f6bdf36a-0d66-49da-913e-6f4bc757b8b9,system,system,2024-07-16 00:00:00,2024-07-16 00:00:00,tenant_001
e1e38017-385b-4302-90b3-e9b3ad3384c4,d3ce4e4d-2671-4ef5-b634-5362673da5b4,grp_040,60000,14.0,2025-09-07,2027-03-01,Repaid,0.0,d3ce4e4d-2671-4ef5-b634-5362673da5b4,system,system,2025-09-07 00:00:00,2025-09-07 00:00:00,tenant_001
0f7d498d-e534-48e3-a029-b15fc113526d,3a54b312-b380-4307-b390-4e4d061ef404,grp_027,15000,14.0,2021-05-24,2022-11-15,Repaid,0.0,3a54b312-b380-4307-b390-4e4d061ef404,system,system,2021-05-24 00:00:00,2021-05-24 00:00:00,tenant_001
8eb9b5a9-aab9-45cc-9112-37da72d6589e,49d19a42-bd45-4123-941d-bc00d64f3d6c,grp_020,25000,10.0,2024-11-17,2027-11-02,Repaid,0.0,49d19a42-bd45-4123-941d-bc00d64f3d6c,system,system,2024-11-17 00:00:00,2024-11-17 00:00:00,tenant_001
939311d4-b8d2-4b58-b0a5-7e9c70fdd7a3,ccb63977-573b-4a10-8306-afd42e610cdc,grp_026,20000,10.0,2023-03-08,2024-08-29,Active,1111.11,ccb63977-573b-4a10-8306-afd42e610cdc,system,system,2023-03-08 00:00:00,2023-03-08 00:00:00,tenant_001
53a17242-62b7-4f83-b7e2-cff1cd77529f,1ad82c0b-bbf1-4e8b-88ae-8a566016ee5e,grp_030,5000,10.0,2025-04-02,2025-09-29,Defaulted,4338.31,1ad82c0b-bbf1-4e8b-88ae-8a566016ee5e,system,system,2025-04-02 00:00:00,2025-04-02 00:00:00,tenant_001
27a729e4-7dd0-4670-80e1-d2573938c34a,1ad82c0b-bbf1-4e8b-88ae-8a566016ee5e,grp_030,75000,16.0,2025-08-16,2027-02-07,Active,66666.67,1ad82c0b-bbf1-4e8b-88ae-8a566016ee5e,system,system,2025-08-16 00:00:00,2025-08-16 00:00:00,tenant_001
5f8d47cf-bccd-455f-bec1-9c03b5503d86,2e8e992f-1449-49f1-b379-649be026dec2,grp_011,20000,14.0,2025-08-07,2027-01-29,Pending,20000.0,2e8e992f-1449-49f1-b379-649be026dec2,system,system,2025-08-07 00:00:00,2025-08-07 00:00:00,tenant_001
7d8556d1-8a80-4e98-8422-adffc80620e3,2e8e992f-1449-49f1-b379-649be026dec2,grp_011,40000,14.0,2025-04-12,2026-04-07,Repaid,0.0,2e8e992f-1449-49f1-b379-649be026dec2,system,system,2025-04-12 00:00:00,2025-04-12 00:00:00,tenant_001
1ff1f5df-3421-47a0-9004-a6434e5ebde7,2e8e992f-1449-49f1-b379-649be026dec2,grp_011,30000,14.0,2025-06-20,2028-06-04,Repaid,0.0,2e8e992f-1449-49f1-b379-649be026dec2,system,system,2025-06-20 00:00:00,2025-06-20 00:00:00,tenant_001
714ee70e-17d2-4cd3-aaaf-b16ccfc58166,2e8e992f-1449-49f1-b379-649be026dec2,grp_011,20000,14.0,2025-02-07,2026-02-02,Defaulted,11372.31,2e8e992f-1449-49f1-b379-649be026dec2,system,system,2025-02-07 00:00:00,2025-02-07 00:00:00,tenant_001
6aefa1fc-51a7-4f38-9c39-e44130e9de0c,cadeaa12-fe89-4eb4-bac2-ba91a768858e,grp_049,25000,14.0,2025-02-07,2025-08-06,Repaid,0.0,cadeaa12-fe89-4eb4-bac2-ba91a768858e,system,system,2025-02-07 00:00:00,2025-02-07 00:00:00,tenant_001
b19c0eab-82a6-4c7f-9f1d-2a47bfc724a9,b8715d4c-732b-4b6b-b779-39291a137f47,grp_009,100000,14.0,2023-03-06,2023-09-02,Repaid,0.0,b8715d4c-732b-4b6b-b779-39291a137f47,system,system,2023-03-06 00:00:00,2023-03-06 00:00:00,tenant_001
8ceb5a83-d834-4c49-83e4-7a915f5a73a4,93494b53-66a1-47ea-8371-45eae05dc8ab,grp_039,15000,12.0,2025-11-29,2028-11-13,Active,7500.0,93494b53-66a1-47ea-8371-45eae05dc8ab,system,system,2025-11-29 00:00:00,2025-11-29 00:00:00,tenant_001
08432776-82d6-4228-aba9-7c88732d30d8,93494b53-66a1-47ea-8371-45eae05dc8ab,grp_039,15000,12.0,2025-06-09,2026-12-01,Active,833.33,93494b53-66a1-47ea-8371-45eae05dc8ab,system,system,2025-06-09 00:00:00,2025-06-09 00:00:00,tenant_001
66a4c3c0-2fa5-41f9-a131-b87610a08eae,33958753-6563-4cb9-b8f3-22f9f3839f3a,grp_033,5000,12.0,2024-02-29,2026-02-18,Repaid,0.0,33958753-6563-4cb9-b8f3-22f9f3839f3a,system,system,2024-02-29 00:00:00,2024-02-29 00:00:00,tenant_001
f92b1461-f09a-4926-9289-d2c264b2c34f,8f6667df-4fcd-43c7-8382-eb39062f38fa,grp_015,5000,12.0,2025-03-11,2028-02-24,Defaulted,3662.73,8f6667df-4fcd-43c7-8382-eb39062f38fa,system,system,2025-03-11 00:00:00,2025-03-11 00:00:00,tenant_001
115c0e73-b952-46f6-88c5-3a24bde2e38e,8f6667df-4fcd-43c7-8382-eb39062f38fa,grp_015,10000,10.0,2024-09-04,2026-08-25,Repaid,0.0,8f6667df-4fcd-43c7-8382-eb39062f38fa,system,system,2024-09-04 00:00:00,2024-09-04 00:00:00,tenant_001
23290f61-7743-4c0c-98ed-99c737701a78,8f6667df-4fcd-43c7-8382-eb39062f38fa,grp_015,15000,14.0,2024-10-03,2027-09-18,Repaid,0.0,8f6667df-4fcd-43c7-8382-eb39062f38fa,system,system,2024-10-03 00:00:00,2024-10-03 00:00:00,tenant_001
09537e7e-406a-4a87-904e-d3379436302d,5eb4b7ff-cddb-4be8-8467-731297683840,grp_022,50000,14.0,2025-02-24,2026-02-19,Active,41666.67,5eb4b7ff-cddb-4be8-8467-731297683840,system,system,2025-02-24 00:00:00,2025-02-24 00:00:00,tenant_001
b78621be-a422-40ef-b3f9-a5de0b5a1fd8,c9fec3df-dafb-4295-a84c-f05f82df02f8,grp_041,125000,10.0,2022-09-17,2023-03-16,Repaid,0.0,c9fec3df-dafb-4295-a84c-f05f82df02f8,system,system,2022-09-17 00:00:00,2022-09-17 00:00:00,tenant_001
3a43091a-ff50-4d4f-879e-f3e8d975b498,fd642291-df11-400a-a339-b71b8625f672,grp_019,20000,14.0,2022-05-01,2025-04-15,Defaulted,13429.43,fd642291-df11-400a-a339-b71b8625f672,system,system,2022-05-01 00:00:00,2022-05-01 00:00:00,tenant_001
889ef854-7472-435b-8fae-fedc1fb376b9,fd642291-df11-400a-a339-b71b8625f672,grp_019,10000,10.0,2023-05-16,2024-11-06,Repaid,0.0,fd642291-df11-400a-a339-b71b8625f672,system,system,2023-05-16 00:00:00,2023-05-16 00:00:00,tenant_001
7899e939-c581-4948-bc65-61c0ae78b068,587e9e24-7e20-4de0-9d55-131e93a1f4ce,grp_026,40000,10.0,2022-10-23,2024-10-12,Repaid,0.0,587e9e24-7e20-4de0-9d55-131e93a1f4ce,system,system,2022-10-23 00:00:00,2022-10-23 00:00:00,tenant_001
3c3cfc9a-fdb7-4b92-85d3-e3546144464f,004ca0ea-c1eb-4880-957f-5b8785d68336,grp_007,20000,12.0,2021-12-17,2022-06-15,Repaid,0.0,004ca0ea-c1eb-4880-957f-5b8785d68336,system,system,2021-12-17 00:00:00,2021-12-17 00:00:00,tenant_001
8bafb30e-0fc2-4206-a0aa-d4eeb5b588bb,0366f058-5550-4623-939d-86c1c341b9fa,grp_035,50000,16.0,2024-09-06,2026-08-27,Repaid,0.0,0366f058-5550-4623-939d-86c1c341b9fa,system,system,2024-09-06 00:00:00,2024-09-06 00:00:00,tenant_001
6d310c9a-8a18-4ec7-b23e-de1a103d1e9b,15e00205-4d86-44c4-b25e-da24a02e9604,grp_029,75000,10.0,2023-05-13,2024-05-07,Repaid,0.0,15e00205-4d86-44c4-b25e-da24a02e9604,system,system,2023-05-13 00:00:00,2023-05-13 00:00:00,tenant_001
7d41a369-39ad-471f-9e5b-52eec42ccb4f,15e00205-4d86-44c4-b25e-da24a02e9604,grp_029,30000,14.0,2023-04-20,2026-04-04,Repaid,0.0,15e00205-4d86-44c4-b25e-da24a02e9604,system,system,2023-04-20 00:00:00,2023-04-20 00:00:00,tenant_001
e84ba3f0-753e-496b-b762-055a881da75c,67ca874c-c848-4a3c-a391-adb82ffb4e50,grp_024,15000,12.0,2025-11-04,2026-05-03,Defaulted,8971.52,67ca874c-c848-4a3c-a391-adb82ffb4e50,system,system,2025-11-04 00:00:00,2025-11-04 00:00:00,tenant_001
7ab5a9f0-c3b1-478b-bbfb-c0d4e32de653,89374efd-969a-481f-85d5-922806820554,grp_003,5000,12.0,2023-09-26,2025-09-15,Repaid,0.0,89374efd-969a-481f-85d5-922806820554,system,system,2023-09-26 00:00:00,2023-09-26 00:00:00,tenant_001
6af8d6fa-7ba1-4582-8ff6-233db7186e9a,eb62cc80-d186-4b97-98cb-8bc97ffa18fd,grp_012,50000,14.0,2023-06-24,2024-12-15,Active,22222.22,eb62cc80-d186-4b97-98cb-8bc97ffa18fd,system,system,2023-06-24 00:00:00,2023-06-24 00:00:00,tenant_001
ae56c705-bffe-4c5e-b269-b648d47371b5,eb62cc80-d186-4b97-98cb-8bc97ffa18fd,grp_012,20000,12.0,2025-12-20,2027-06-13,Overdue,8836.3,eb62cc80-d186-4b97-98cb-8bc97ffa18fd,system,system,2025-12-20 00:00:00,2025-12-20 00:00:00,tenant_001
6b94b3c5-71ac-44f6-9a14-28554eb3b451,d855cc2c-97df-4621-a841-718cbd5a1fdb,grp_034,150000,16.0,2023-09-06,2026-08-21,Repaid,0.0,d855cc2c-97df-4621-a841-718cbd5a1fdb,system,system,2023-09-06 00:00:00,2023-09-06 00:00:00,tenant_001
a7c07348-fc59-43d5-bdda-66726d949d57,d855cc2c-97df-4621-a841-718cbd5a1fdb,grp_034,150000,14.0,2024-02-05,2027-01-20,Repaid,0.0,d855cc2c-97df-4621-a841-718cbd5a1fdb,system,system,2024-02-05 00:00:00,2024-02-05 00:00:00,tenant_001
dc0d7f87-fd8f-42d0-8143-c69845d5f3bb,7a884c4a-af61-41e5-8311-2d5f4880650d,grp_032,20000,10.0,2021-04-12,2023-04-02,Active,7500.0,7a884c4a-af61-41e5-8311-2d5f4880650d,system,system,2021-04-12 00:00:00,2021-04-12 00:00:00,tenant_001
ea2d46e3-8a07-412e-b7b1-169b11066463,7a884c4a-af61-41e5-8311-2d5f4880650d,grp_032,150000,16.0,2021-11-15,2022-05-14,Active,25000.0,7a884c4a-af61-41e5-8311-2d5f4880650d,system,system,2021-11-15 00:00:00,2021-11-15 00:00:00,tenant_001
a6c1f507-c8e5-4e8b-9809-7b12f035df5e,6787fad6-febb-407d-a4e1-59892e03af63,grp_040,30000,12.0,2025-03-18,2025-09-14,Repaid,0.0,6787fad6-febb-407d-a4e1-59892e03af63,system,system,2025-03-18 00:00:00,2025-03-18 00:00:00,tenant_001
1877ab45-385e-467c-9ad6-37414581368c,c2a60f07-5eb7-427a-93e7-1adf5f117415,grp_004,10000,16.0,2024-10-28,2025-10-23,Active,9166.67,c2a60f07-5eb7-427a-93e7-1adf5f117415,system,system,2024-10-28 00:00:00,2024-10-28 00:00:00,tenant_001
